SEQ COD;DATA;BP;CLIENTE;UF;MUNICIPIO;NF;CÓDIGO;PRODUTO;QTD;R$ UN VND;VALOR;LOTE;REP;CANAL;MOTIVO;OBS;TRATATIVA;ANALISTA
4583970549;01/07/2025;70549;OBRA-PRIMA ART TELAS E MATERIAIS PAARTES PLASTICAS LTDA;RS;PORTO ALEGRE;154617.0;908995;GRAMP TAP BAZZE B9001 METAL CART2PCS;1.0;34.2;34.2;;MAX BREUEL E CIA LTDA;UNIDADE;DEFEITO;FALTA DE PEÇAS NO PRODUTO;ABATIMENTO;ANDREIA AGUIAR GARCIA GASPARONI
4583969328;01/07/2025;69328;N T N CARRANI;ES;GUARAPARI;123878.0;627076;MARCA TEXTO TRIS FLASH 4 CORES EST;58.0;5.14;298.12;;ISAMAR REPRESENTACOES COMERCIAIS LT;UNIDADE;DEFEITO;DEFEITO;DEVOLUÇÃO;ANDREIA AGUIAR GARCIA GASPARONI
4584031264;02/07/2025;31264;MARIA APARECIDA MARIANO BRICKS;SP;SAO SEBASTIAO;;905093;CANETA GEL TRIS RAINBOW 1.0 DP 24UN;19.0;;0.0;;REPRESENTACOES J C LEMOS LTDA;UNIDADE;DEFEITO;CANETA COM VAZAMENTO;ABATIMENTO;FABIANA DOS SANTOS CHAVES
4584034886;02/07/2025;34886;LIVRARIA BRASIL ESCOLAR EIRELI;PE;JABOATAO DOS GUARARAPES;90854.0;903181;GRAMPEADOR MINI TRIS HOLIC PETIT DP 12UN;1.0;102.96;102.96;;MIGUEL TRAJANO REPRESENTACOES LTDA;UNIDADE;DEFEITO;DEFEITO;ABATIMENTO;ADRIANO FALCAO SARMENTO
4583972432;01/07/2025;72432;AKAI KB MAGAZINE E COSMETICOS LTDA;SP;SAO VICENTE;140268.0;904706;AQUARELA BAZZE 12 CORES CJTO;24.0;4.78;114.72;;BRASILIA E SANTOS REP COM DE ARTIGO;;DEFEITO;DERRETIDO;BONIFICAÇÃO;ADRIANO FALCAO SARMENTO
4583972142;01/07/2025;72142;FRANCISCO LEANDRO CARDOSO DECARVALHO;CE;GRANJA;142600.0;904706;AQUARELA BAZZE 12 CORES CJTO;3.0;4.73;14.19;;CLARISSA DIAS DE SOUZA;;DEFEITO;DERRETIDO;BONIFICAÇÃO;CLARISSA DIAS DE SOUZA
4584678292;08/07/2025;78292;PEDRO PAULO NUNES MASSENA E CIA LTDA;RS;CHARQUEADAS;146554.0;904706;AQUARELA BAZZE 12 CORES CJTO;29.0;46.725;1.355.025;;WAGNER GORZIZA DE SOUZA;UNIDADE;DEFEITO;DERRETIMENTO;BONIFICAÇÃO;WAGNER GORZIZA DE SOUZA
4593161364;01/10/2025;61364;EXPANSAO PAPELARIA E PRESENTES LTDA;PR;CURITIBA;164028.0;912930;APLICADOR ADESIVO TRIS TOY CART 1UN;2.0;22.2;44.4;;ETK REPRESENTACOES COMERCIAIS LTDA;CARTELA;DEFEITO;FALTA INTERNA DO REFIL;ABATIMENTO;GABRIELA SOUZA DOS SANTOS
4593265528;02/10/2025;65528;BARBARA FERNANDA DOS SANTOS PAPELARIA ME;PE;CABO DE SANTO AGOSTINHO;160801.0;900890;CANETA TRIS HOLIC 8 COR 0.7MM DP 24UN;15.0;11.85;177.75;;MIGUEL TRAJANO REPRESENTACOES LTDA;UNIDADE;DEFEITO;DEFEITO;ABATIMENTO;ADRIANO FALCAO SARMENTO
4593471341;04/10/2025;71341;NEW OFFICE COMERCIO DE PAPEL E DISTRIBUICAO LTDA;RS;NOVO HAMBURGO;126444.0;618630;CALCULADORA MESA BAZZE B3440 CX 1UN;7.0;205.344;1.437.408;4500117234.0;MAX BREUEL E CIA LTDA;UNIDADE;DEFEITO;PLACA METALICA SOLTANDO;BONIFICAÇÃO;ANDREIA AGUIAR GARCIA GASPARONI
4593471341;04/10/2025;71341;NEW OFFICE COMERCIO DE PAPEL E DISTRIBUICAO LTDA;RS;NOVO HAMBURGO;126444.0;618647;CALCULADORA MESA BAZZE B3562 CX 1UN;1.0;126.868;126.868;4500117234.0;MAX BREUEL E CIA LTDA;UNIDADE;DEFEITO;NÚMERO 4 NÃO FUNCIONANDO;BONIFICAÇÃO;ANDREIA AGUIAR GARCIA GASPARONI
4593471341;04/10/2025;71341;NEW OFFICE COMERCIO DE PAPEL E DISTRIBUICAO LTDA;RS;NOVO HAMBURGO;126444.0;906359;CALCULADORA MESA BAZZE B3420 CX 1UN;1.0;196.463;196.463;4500117234.0;MAX BREUEL E CIA LTDA;UNIDADE;DEFEITO;VISOR QUEBRADO;BONIFICAÇÃO;ANDREIA AGUIAR GARCIA GASPARONI
4593431154;04/10/2025;31154;S L C FLORIANO;RS;PORTO ALEGRE;146287.0;904706;AQUARELA BAZZE 12 CORES CJTO;9.0;4.74;42.660.000.000.000.000;;MAX BREUEL E CIA LTDA;UNIDADE;DEFEITO;DERRETIMENTO;BONIFICAÇÃO;ANDREIA AGUIAR GARCIA GASPARONI
4593431154;04/10/2025;31154;S L C FLORIANO;RS;PORTO ALEGRE;146287.0;905093;CANETA GEL TRIS RAINBOW 1.0 DP 24UN;1.0;94.76;94.76;;MAX BREUEL E CIA LTDA;DISPLAY;DEFEITO;CANETA COM VAZAMENTO;BONIFICAÇÃO;ANDREIA AGUIAR GARCIA GASPARONI
4593764495;07/10/2025;64495;COMERCIAL GOULARTI LTDA;ES;VARGEM ALTA;124959.0;907325;COLA BRANCA TRIS FIX SPREAD 40G AV;48.0;1.05;50.400.000.000.000.000;;ISAMAR REPRESENTACOES COMERCIAIS LT;UNIDADE;DEFEITO;COLA COM AGUA;ABATIMENTO;ANDREIA AGUIAR GARCIA GASPARONI
4593731961;07/10/2025;31961;SUELI KILPP ME;RS;NAO-ME-TOQUE;151476.0;904706;AQUARELA BAZZE 12 CORES CJTO;87.0;4.26;370.62;;MAX BREUEL E CIA LTDA;UNIDADE;DEFEITO;DERRETIMENTO;ABATIMENTO;ANDREIA AGUIAR GARCIA GASPARONI
4586274142;24/07/2025;74142;D F DA ROCHA LTDA;RS;PORTO ALEGRE;142600.0;904706;AQUARELA BAZZE 12 CORES CJTO;3.0;4.73;;;MAX BREUEL E CIA LTDA;UNIDADE;DEFEITO;DERRETIMENTO;ABATIMENTO;ANDREIA AGUIAR GARCIA GASPARONI
4593861364;08/10/2025;61364;EXPANSAO PAPELARIA E PRESENTES LTDA;PR;CURITIBA;164028.0;912930;aplicador adesivo tris toys;2.0;22.2;;;ETK REPRESENTACOES COMERCIAIS LTDA;UNIDADE;DEFEITO;SEM A FITA ADESIVA;ABATIMENTO;GABRIELA SOUZA DOS SANTOS
4593831961;08/10/2025;31961;SUELI KILPP ME;RS;NAO-ME-TOQUE;151476.0;904706;AQUARELA BAZZE 12 CORES CJTO;87.0;4.26;;;MAX BREUEL E CIA LTDA;UNIDADE;DEFEITO;DERRETIMENTO;DEVOLUÇÃO;ANDREIA AGUIAR GARCIA GASPARONI
4593870927;08/10/2025;70927;EMC DE LIMA PAPELARIA ME;SP;BRAGANCA PAULISTA;123315.0;686936;GIZ RETRATIL MEGA GEL COLOR 12 COR CJTO;1.0;36.4;;;M Y YAMAMOTO REPRESENTACAO;UNIDADE;DEFEITO;MECANISMO RETRATIL NÃO FUNCIONA;ABATIMENTO;FABIANA DOS SANTOS CHAVES
4593870927;08/10/2025;70927;EMC DE LIMA PAPELARIA ME;SP;BRAGANCA PAULISTA;123315.0;688237;GIZ RETR MEGA GEL COLOR METAL 12COR CJTO;1.0;39.44;;;M Y YAMAMOTO REPRESENTACAO;UNIDADE;DEFEITO;MECANISMO RETRATIL NÃO FUNCIONA;ABATIMENTO;FABIANA DOS SANTOS CHAVES
4593878701;08/10/2025;78701;MEGA ESTELAR PAPELARIA LTDA;SP;SÃO PAULO;156135.0;903099;TINTA GUACHE TRIS 15 ML  06 CORES ;72.0;3.18;;;WAGNER APARECIDO RAPOSO LTDA;UNIDADE;DEFEITO;MOFADO;DEVOLUÇÃO;ANDREIA AGUIAR GARCIA GASPARONI
4593971726;09/10/2025;71726;F H C ANDRADE E COMMERCE DELIVROS E PAPELARIA;SP;PEDERNEIRAS;161692.0;911520;LAPIS COR TRIS VIBES NOTURNA 72COR CJTO;2.0;133.2;;;PINHEIRO REPRESENTACOES COMERCIAIS;UNIDADE;DEFEITO;AMASSADO;DEVOLUÇÃO;GABRIELA SOUZA DOS SANTOS
4594026897;10/10/2025;26897;VIA DEL MAR MODA E PAPELARIA LTDA;SP;GUARUJA;153471.0;907653;LAPIS COR TRIS MEGA MIX 24CORES CJTO;1.0;18.84;;;BRASILIA E SANTOS REP COM DE ARTIGO;UNIDADE;DEFEITO;QUEBRADO;ABATIMENTO;ADRIANO FALCAO SARMENTO
4594334872;13/10/2025;34872;BAZAR PAPELARIA E ARMARINHOS GUILHERME GIORGI LTDA ME;SP;SAO PAULO;143659.0;905093;CANETA GEL TRIS RAINBOW 1.0 DP 24UN;2.0;87.52;;;JYL REPRESENTACOES LTDA ME;UNIDADE;DEFEITO;VAZANDO;DEVOLUÇÃO;FABIANA DOS SANTOS CHAVES
4594434797;14/10/2025;34797;PAPELARIA COMPANHIA DO PAPEL LTDA;SC;ITAJAI;159513.0;904706;AQUARELA BAZZE 12 CORES CJTO;45.0;5.12;;;SABRI RIBEIRO REPRESENTACOES E COME;UNIDADE;DEFEITO;DERRETIMENTO;ABATIMENTO;GABRIELA SOUZA DOS SANTOS
4594658010;16/10/2025;58010;SILVANA BAIOCCHI GONCALVES;SP;ITAPIRA;154529.0;618128;CALCULADORA BOLSO BAZZE TURQ CART 1UN;1.0;10.74;;;M Y YAMAMOTO REPRESENTACAO;UNIDADE;DEFEITO;VISOR QUEBRADO;ABATIMENTO;FABIANA DOS SANTOS CHAVES
4594632173;16/10/2025;32173;COMERCIAL PRECO BOM Z E C LTDA ME;SC;IMBITUBA;137783.0;905093;CANETA GEL TRIS RAINBOW 1.0 DP 24UN;24.0;3.81;;;SABRI RIBEIRO REPRESENTACOES E COME;UNIDADE;DEFEITO;SECAS;ABATIMENTO;GABRIELA SOUZA DOS SANTOS
4594632173;16/10/2025;32173;COMERCIAL PRECO BOM Z E C LTDA ME;SC;IMBITUBA;127791.0;683270;CANETA GEL TRIS INKFINITY REGFASH DP50UN;26.0;2.58;;;SABRI RIBEIRO REPRESENTACOES E COME;UNIDADE;DEFEITO;SECAS;ABATIMENTO;GABRIELA SOUZA DOS SANTOS
4594678349;16/10/2025;78349;MARION DA S VELASQUE LTDA;RS;RIO GRANDE;165403.0;910455;CANETA ESF TRIS NAPOLITANO 0.7 PT24UN;10.0;54.72;;;MAX BREUEL E CIA LTDA;UNIDADE;DEFEITO;SEM AROMA;DEVOLUÇÃO;ANDREIA AGUIAR GARCIA GASPARONI
4594678349;16/10/2025;78349;MARION DA S VELASQUE LTDA;RS;RIO GRANDE;165403.0;910288;CANETA ESF TRIS HOLIC COFFEE 1.0 PT24UN;10.0;59.28;;;MAX BREUEL E CIA LTDA;UNIDADE;DEFEITO;SEM AROMA;DEVOLUÇÃO;ANDREIA AGUIAR GARCIA GASPARONI
4595067051;20/10/2025;67051;MS COMERCIO DE MATERIAIS E ARTIGOSDPAPELARIA EIRELI ME;MT;CUIABA;141132.0;905093;CANETA GEL TRIS RAINBOW 1.0 DP 24UN;29.0;4.45;;;PAULIPEL REPRESENTACOES COMERCIAIS;UNIDADE;DEFEITO;SEM TINTA;ABATIMENTO;ANDREIA AGUIAR GARCIA GASPARONI
4595080298;20/10/2025;80298;RYDLAV COMERCIO DE VARIEDADES LTDA;PR;CURITIBA;156948.0;614618;ESTILETE BAZZE PLAST B4002 L LARG CX12UN;4.0;0.9;;;ETK REPRESENTACOES COMERCIAIS LTDA;UNIDADE;DEFEITO;ENFERRUJADO ;ABATIMENTO;GABRIELA SOUZA DOS SANTOS
4595167012;21/10/2025;67012;OSMAR P ALBUQUERQUE FILHO ME;CE;CAMOCIM;65154.0;600987;CANETA ESF TRIS HAPPY POTE 40UN;3.0;124.35;;;PAUTA REPRESENTACOES LTDA;UNIDADE;DEFEITO;FALHANDO;ABATIMENTO;ADRIANO FALCAO SARMENTO
4595266186;22/10/2025;66186;ANTONIO MAZUREK;SC;GAROPABA;160888.0;904706;AQUARELA BAZZE 12 CORES CJTO;13.0;4.86;;;SABRI RIBEIRO REPRESENTACOES E COME;UNIDADE;DEFEITO;DERRETIMENTO;ABATIMENTO;GABRIELA SOUZA DOS SANTOS
4595280108;22/10/2025;80108;M M COMERCIO E SERVICOS LTDA;RS;CAXIAS DO SUL;126318.0;904706;AQUARELA BAZZE 12 CORES CJTO;31.0;4.37;;;MAX BREUEL E CIA LTDA;UNIDADE;DEFEITO;DERRETIMENTO;ABATIMENTO;ANDREIA AGUIAR GARCIA GASPARONI
4595330755;23/10/2025;30755;L H L DE C CASTRO;SP;LORENA;145188.0;905093;CANETA GEL TRIS RAINBOW 1.0 DP 24UN;8.0;3.74;;;REPRESENTACOES J C LEMOS LTDA;UNIDADE;DEFEITO;VAZANDO;ABATIMENTO;FABIANA DOS SANTOS CHAVES
4595773953;27/10/2025;73953;PAPELARIA E BRINQUEDOS FANTASIA LTDA;PR;CURITIBA;123832.0;904706;AQUARELA BAZZE 12 CORES CJTO;15.0;4.56;;;ETK REPRESENTACOES COMERCIAIS LTDA;UNIDADE;DEFEITO;DERRETIMENTO;ABATIMENTO;GABRIELA SOUZA DOS SANTOS
4595831961;28/10/2025;31961;SUELI KILPP ME;RS;NAO-ME-TOQUE;151937.0;905086;CANETA GEL TRIS HOLIC PRIME 0.5 DP 18UN;20.0;7.58;;;MAX BREUEL E CIA LTDA;UNIDADE;DEFEITO;VAZANDO;ABATIMENTO;ANDREIA AGUIAR GARCIA GASPARONI
4596866376;07/11/2025;66376;JVM UTILIDADES E ARTIGOS DE ARMARINHO LTDA;PB;ESPERANCA;155313.0;904706;AQUARELA BAZZE 12 CORES CJTO;12.0;4.88;58.56;;A E G REPRESENTACOES LTDA;UNIDADE;DEFEITO;VAZANDO;ABATIMENTO;ADRIANO FALCAO SARMENTO
4596631997;05/11/2025;31997;ROTULA PAPELARIA LTDA;RS;SANTA MARIA;160941.0;910745;COPO PLASTICO TRIS HOLIC SHAKE CX 1UN;1.0;18.09;18.09;;MAX BREUEL E CIA LTDA;UNIDADE;DEFEITO;QUEBRADO;ABATIMENTO;ANDREIA AGUIAR GARCIA GASPARONI
4596631997;05/11/2025;31997;ROTULA PAPELARIA LTDA;RS;SANTA MARIA;160941.0;912947;CADERNO PAUTADO DIAMANTE TRIS SHIMMY 70F;1.0;15.75;15.75;;MAX BREUEL E CIA LTDA;UNIDADE;DEFEITO;;ABATIMENTO;ANDREIA AGUIAR GARCIA GASPARONI
4596835714;07/11/2025;35714;STILL INFORMATICA LTDA ME;SP;CAPIVARI;161311.0;910547;CANETA BORR E APONT TRIS ROSE DP 12UN;1.0;5.84;5.84;;M Y YAMAMOTO REPRESENTACAO;UNIDADE;DEFEITO;FALTANDO O APONTADOR;ABATIMENTO;FABIANA DOS SANTOS CHAVES
4596835714;07/11/2025;35714;STILL INFORMATICA LTDA ME;SP;CAPIVARI;156002.0;909015;CANETA GEL APAGAVEL BAZZE 1.0MM DP24UN;6.0;3.515;21.09;;M Y YAMAMOTO REPRESENTACAO;UNIDADE;DEFEITO;SECA;ABATIMENTO;FABIANA DOS SANTOS CHAVES
4597174892;10/11/2025;74892;JAGUARPEL LTDA;SP;JAGUARIUNA;159705.0;614250;MARCADOR QDO BCO BAZZE SLIMCOLOR CART4UN;12.0;6.76;81.12;;M Y YAMAMOTO REPRESENTACAO;UNIDADE;DEFEITO;COR VERDE FALHANDO;ABATIMENTO;FABIANA DOS SANTOS CHAVES
4597280235;11/11/2025;80235;AZUL ROYAL COMERCIAL LTDA;PR;CURITIBA;128043.0;904706;AQUARELA BAZZE 12 CORES CJTO;25.0;3.987;99.68;;ETK REPRESENTACOES COMERCIAIS LTDA;UNIDADE;DEFEITO;VAZANDO;ABATIMENTO;GABRIELA SOUZA DOS SANTOS
4597532468;14/11/2025;32468;HOZANA MARIA TEIXEIRA MARQUES LIRA;PB;JOAO PESSOA;169029.0;909459;MALETA  ARTÍSTICA PAT CANINA 150PC;2.0;45.5;91.0;;A E G REPRESENTACOES LTDA;UNIDADE;DEFEITO;AMASSADAS;ABATIMENTO;ADRIANO FALCAO SARMENTO
4598678449;25/11/2025;78449;A DE NOVAIS ASEVEDO PEREIRA;BA;ABAIRA;169556.0;909336;GIZ CERA JUMBO MINIONS 12 CORES CX;24.0;5.52;132.48;;MAIRA BERILDA VIRGINIA FRANCO PINTO;CAIXA;TROCADO;DIGITAÇÃO INCORRETA;ABATIMENTO;MAIRA BERILDA VIRGINIA FRANCO PINTO
4608378284;02/03/2026;78284;XANGAI CHINA LOJAS DE DEPARTAMENTOS LTDA;PR;SAO JOSE DOS PINHAIS;134238.0;904706;AQUARELA BAZZE 12 CORES CJTO;27.0;3.9;105.46;;ETK REPRESENTACOES COMERCIAIS LTDA;UNIDADE;DEFEITO;DERRETIDAS;ABATIMENTO;GABRIELA SOUZA DOS SANTOS
4608376929;02/03/2026;76929;PAPELARIA IPE LTDA;MS;CAMPO GRANDE;165431.0;613024;GRAMP BAZZE B5314 40F METAL PTO UN;1.0;16.84;16.84;;REALSI REPRESENTACOES LTDA;UNIDADE;DEFEITO;;ABATIMENTO;ANDREIA AGUIAR GARCIA GASPARONI
4608376929;02/03/2026;76929;PAPELARIA IPE LTDA;MS;CAMPO GRANDE;158366.0;901675;GRAMP BAZZE B5325 25F PLAST UN;1.0;14.45;14.45;;REALSI REPRESENTACOES LTDA;UNIDADE;DEFEITO;;ABATIMENTO;ANDREIA AGUIAR GARCIA GASPARONI
4608376929;02/03/2026;76929;PAPELARIA IPE LTDA;MS;CAMPO GRANDE;165431.0;900098;TINTA CARIMBO BAZZE 40ML AZ DP 12UN;1.0;2.5;2.5;;REALSI REPRESENTACOES LTDA;UNIDADE;DEFEITO;;ABATIMENTO;ANDREIA AGUIAR GARCIA GASPARONI
4608329661;02/03/2026;29661;PAPELARIA FRADELLI LTDA;MS;CAMPO GRANDE;114743.0;613031;GRAMP BAZZE B5315 50F METAL UN;1.0;19.05;19.05;;REALSI REPRESENTACOES LTDA;UNIDADE;DEFEITO;;ABATIMENTO;ANDREIA AGUIAR GARCIA GASPARONI
4608329661;02/03/2026;29661;PAPELARIA FRADELLI LTDA;MS;CAMPO GRANDE;158177.0;618623;CALCULADORA BOLSO BAZZE B3401 CX 1UN;2.0;5.2;10.4;;REALSI REPRESENTACOES LTDA;UNIDADE;DEFEITO;;ABATIMENTO;ANDREIA AGUIAR GARCIA GASPARONI
4608329661;02/03/2026;29661;PAPELARIA FRADELLI LTDA;MS;CAMPO GRANDE;156233.0;614564;PERF BAZZE 2 FUROS B6210 10F METAL PTOUN;1.0;6.77;6.77;;REALSI REPRESENTACOES LTDA;UNIDADE;DEFEITO;;ABATIMENTO;ANDREIA AGUIAR GARCIA GASPARONI
4608329661;02/03/2026;29661;PAPELARIA FRADELLI LTDA;MS;CAMPO GRANDE;173668.0;909015;CANETA GEL APAGAVEL BAZZE 1.0MM DP24UN;25.0;3.6;90.0;;REALSI REPRESENTACOES LTDA;UNIDADE;DEFEITO;;ABATIMENTO;ANDREIA AGUIAR GARCIA GASPARONI
4608365136;02/03/2026;65136;PAPELARIA PAPEL DE OURO LTDA;MG;DIVINOPOLIS;122926.0;677347;GRAMPEADOR 26 6 T405 POP 15F PLAST DP6UN;1.0;116.887;11.69;;JONATAS GOMES DE SOUZA;UNIDADE;DEFEITO;;ABATIMENTO;ANDREIA AGUIAR GARCIA GASPARONI
4608365136;02/03/2026;65136;PAPELARIA PAPEL DE OURO LTDA;MG;DIVINOPOLIS;154052.0;904706;AQUARELA BAZZE 12 CORES CJTO;9.0;4.95;44.55;;JONATAS GOMES DE SOUZA;UNIDADE;DEFEITO;;ABATIMENTO;ANDREIA AGUIAR GARCIA GASPARONI
4608658495;05/03/2026;58495;JM MARTINS DE OLIVEIRA ME;ES;GUACUI;169722;909435;MALETA ARTÍSTICA PRINCESAS 50PC;1;50,4;50,4;;ISAMAR REPRESENTACOES COMERCIAIS LT;UNIDADE;DEFEITO;;ABATIMENTO;ANDREIA AGUIAR GARCIA GASPARONI
